Brand	Model	Variant	Price	Image
Samsung	Samsung Galaxy Tab S5e LTE 64GB	64 GB	6690	/models/samsung-tablet/Samsung_Galaxy_Tab_S5e_LTE_64GB.png
Samsung	Samsung Galaxy Tab S6 LTE 128GB	128 GB	9250	/models/samsung-tablet/Samsung_Galaxy_Tab_S6_LTE_128GB.png
Samsung	Samsung Galaxy Tab S6 Lite WiFi 64GB	64 GB	6950	/models/samsung-tablet/Samsung_Galaxy_Tab_S6_Lite_WiFi_64GB.png
Samsung	Samsung Galaxy Tab S7 LTE 128GB	128 GB	15550	/models/samsung-tablet/Samsung_Galaxy_Tab_S7_LTE_128GB.png
Samsung	Samsung Galaxy Tab S7 Plus LTE 128GB	128 GB	17490	/models/samsung-tablet/Samsung_Galaxy_Tab_S7_Plus_LTE_128GB.png
Samsung	Samsung Galaxy Tab S7 Plus WiFi 128GB	128 GB	16530	/models/samsung-tablet/Samsung_Galaxy_Tab_S7_Plus_WiFi_128GB.png
Samsung	Samsung Galaxy Tab S7 FE LTE 128GB	128 GB	15730	/models/samsung-tablet/Samsung_Galaxy_Tab_S7_FE_LTE_128GB.png
Samsung	Samsung Galaxy Tab S6 Lite LTE 64GB	64 GB	7930	/models/samsung-tablet/Samsung_Galaxy_Tab_S6_Lite_LTE_64GB.png
Samsung	Samsung Galaxy Tab S7 FE LTE 64GB	64 GB	12990	/models/samsung-tablet/Samsung_Galaxy_Tab_S7_FE_LTE_64GB.png
Samsung	Samsung Galaxy Tab S7 WiFi 128GB	128 GB	12990	/models/samsung-tablet/Samsung_Galaxy_Tab_S7_WiFi_128GB.png
Samsung	Samsung Galaxy Tab S7 FE WiFi 64GB	64 GB	11130	/models/samsung-tablet/Samsung_Galaxy_Tab_S7_FE_WiFi_64GB.png
Samsung	Samsung Galaxy Tab A7 Lite WiFi 32GB	32 GB	3400	/models/samsung-tablet/Samsung_Galaxy_Tab_A7_Lite_WiFi_32GB.png
Samsung	Samsung Galaxy Tab A7 Lite LTE 32GB	32 GB	4400	/models/samsung-tablet/Samsung_Galaxy_Tab_A7_Lite_LTE_32GB.png
