Brand	Model	Variant	Price	Image
Xiaomi	Redmi A2 2023	4 GB/64 GB	3640	/models/xiaomi/A2_2023.png
Xiaomi	Redmi A2 2023	2 GB/64 GB	3380	/models/xiaomi/A2_2023.png
Xiaomi	Redmi A2 Plus	4 GB/64 GB	3940	/models/xiaomi/A2_PLUS.png
Xiaomi	Redmi A2 Plus	4 GB/128 GB	4100	/models/xiaomi/A2_PLUS.png
Xiaomi	Redmi A3	4 GB/64 GB	4530	/models/xiaomi/Redmi_A3.png
Xiaomi	Redmi A3	3 GB/64 GB	4010	/models/xiaomi/Redmi_A3.png
Xiaomi	Redmi A3	4 GB/128 GB	4300	/models/xiaomi/Redmi_A3.png
Xiaomi	Redmi A3	6 GB/ 128 GB	4500	/models/xiaomi/Redmi_A3.png
Xiaomi	Redmi A3X	3 GB/64 GB	3390	/models/xiaomi/Redmi_A3X.png
Xiaomi	Redmi A3X	4 GB/128 GB	3540	/models/xiaomi/Redmi_A3X.png
Xiaomi	Redmi A4 5G	4 GB/64 GB	5350	/models/xiaomi/Redmi_A4_5G.png
Xiaomi	Redmi A4 5G	4 GB/128 GB	5750	/models/xiaomi/Redmi_A4_5G.png
Xiaomi	Redmi A5	3 GB/64 GB	4250	/models/xiaomi/Redmi_A5.png
Xiaomi	Redmi A5	4 GB/128 GB	4720	/models/xiaomi/Redmi_A5.png
Xiaomi	Redmi Go	8 GB	1610	/models/xiaomi/Xiaomi_Redmi_Go.png
Xiaomi	Redmi Go	16 GB	1940	/models/xiaomi/Xiaomi_Redmi_Go.png
Xiaomi	Redmi K20	64 GB	6390	/models/xiaomi/Xiaomi_Redmi_K20.png
Xiaomi	Redmi K20	128 GB	6750	/models/xiaomi/Xiaomi_Redmi_K20.png
Xiaomi	Redmi K20 Pro	6 GB/128 GB	7380	/models/xiaomi/Xiaomi_Redmi_K20_Pro.png
Xiaomi	Redmi K20 Pro	8 GB/256 GB	7790	/models/xiaomi/Xiaomi_Redmi_K20_Pro.png
Xiaomi	Redmi K50i	6 GB/128 GB	10830	/models/xiaomi/MI_K50i.png
Xiaomi	Redmi K50i	8 GB/256 GB	11220	/models/xiaomi/MI_K50i.png
Xiaomi	Redmi Note 10	4 GB/64 GB	5610	/models/xiaomi/Xiaomi_Redmi_Note_10.png
Xiaomi	Redmi Note 10	6 GB/128 GB	6240	/models/xiaomi/Xiaomi_Redmi_Note_10.png
Xiaomi	Redmi Note 10 Lite	4 GB/64 GB	5310	/models/xiaomi/Xiaomi_Redmi_Note_10_Lite.png
Xiaomi	Redmi Note 10 Lite	4 GB/128 GB	5470	/models/xiaomi/Xiaomi_Redmi_Note_10_Lite.png
Xiaomi	Redmi Note 10 Lite	6 GB/128 GB	5830	/models/xiaomi/Xiaomi_Redmi_Note_10_Lite.png
Xiaomi	Redmi Note 10 Pro	6 GB/64 GB	6100	/models/xiaomi/Xiaomi_Redmi_Note_10_Pro.png
Xiaomi	Redmi Note 10 Pro	6 GB/128 GB	6640	/models/xiaomi/Xiaomi_Redmi_Note_10_Pro.png
Xiaomi	Redmi Note 10 Pro	8 GB/128 GB	7000	/models/xiaomi/Xiaomi_Redmi_Note_10_Pro.png
Xiaomi	Redmi Note 10 Pro Max	6 GB/64 GB	6610	/models/xiaomi/Xiaomi_Redmi_Note_10_Pro_Max.png
Xiaomi	Redmi Note 10 Pro Max	6 GB/128 GB	7050	/models/xiaomi/Xiaomi_Redmi_Note_10_Pro_Max.png
Xiaomi	Redmi Note 10 Pro Max	8 GB/128 GB	7680	/models/xiaomi/Xiaomi_Redmi_Note_10_Pro_Max.png
Xiaomi	Redmi Note 10S	64 GB	6190	/models/xiaomi/Xiaomi_Redmi_Note_10s.png
Xiaomi	Redmi Note 10S	128 GB	6850	/models/xiaomi/Xiaomi_Redmi_Note_10s.png
Xiaomi	Redmi Note 10T 5G	4 GB/64 GB	7140	/models/xiaomi/Xiaomi_Redmi_Note_10T_5G.png
Xiaomi	Redmi Note 10T 5G	6 GB/128 GB	7490	/models/xiaomi/Xiaomi_Redmi_Note_10T_5G.png
Xiaomi	Redmi Note 11	4 GB/64 GB	6090	/models/xiaomi/Xiaomi_Redmi_Note_11.png
Xiaomi	Redmi Note 11	6 GB/64 GB	6350	/models/xiaomi/Xiaomi_Redmi_Note_11.png
Xiaomi	Redmi Note 11	6 GB/128 GB	6670	/models/xiaomi/Xiaomi_Redmi_Note_11.png
Xiaomi	Redmi Note 11 Pro	6 GB/128 GB	8060	/models/xiaomi/MI_Note_11_Pro.png
Xiaomi	Redmi Note 11 Pro	8 GB/128 GB	8440	/models/xiaomi/MI_Note_11_Pro.png
Xiaomi	Redmi Note 11 Pro Plus 5G	6 GB/128 GB	9100	/models/xiaomi/MI_Note_11_Pro_Plus_5G.png
Xiaomi	Redmi Note 11 Pro Plus 5G	8 GB/128 GB	9430	/models/xiaomi/MI_Note_11_Pro_Plus_5G.png
Xiaomi	Redmi Note 11 Pro Plus 5G	8 GB/256 GB	9690	/models/xiaomi/MI_Note_11_Pro_Plus_5G.png
Xiaomi	Redmi Note 11 Se	6 GB/64 GB	6110	/models/xiaomi/MI_Redmi_NOTE_11_SE.png
Xiaomi	Redmi Note 11S	6 GB/64 GB	6440	/models/xiaomi/Xiaomi_Redmi_Note_11S.png
Xiaomi	Redmi Note 11S	6 GB/128 GB	6660	/models/xiaomi/Xiaomi_Redmi_Note_11S.png
Xiaomi	Redmi Note 11S	8 GB/128 GB	6920	/models/xiaomi/Xiaomi_Redmi_Note_11S.png
Xiaomi	Redmi Note 11T 5G	6 GB/64 GB	7750	/models/xiaomi/Xiaomi_Redmi_Note_11T_5G.png
Xiaomi	Redmi Note 11T 5G	6 GB/128 GB	8160	/models/xiaomi/Xiaomi_Redmi_Note_11T_5G.png
Xiaomi	Redmi Note 11T 5G	8 GB/128 GB	8480	/models/xiaomi/Xiaomi_Redmi_Note_11T_5G.png
Xiaomi	Redmi Note 12 4G	6 GB/64 GB	6250	/models/xiaomi/Xiaomi_Redmi_Note_12_4G.png
Xiaomi	Redmi Note 12 4G	6 GB/128 GB	6560	/models/xiaomi/Xiaomi_Redmi_Note_12_4G.png
Xiaomi	Redmi Note 12 5G	4 GB/128 GB	7890	/models/xiaomi/MI_REDMI_NOTE_12_5G.png
Xiaomi	Redmi Note 12 5G	6 GB/128 GB	8560	/models/xiaomi/MI_REDMI_NOTE_12_5G.png
Xiaomi	Redmi Note 12 5G	8 GB/256 GB	9030	/models/xiaomi/MI_REDMI_NOTE_12_5G.png
Xiaomi	Redmi Note 12 Pro 5G	6 GB/128 GB	9870	/models/xiaomi/MI_REDMI_NOTE_12_PRO_5G.png
Xiaomi	Redmi Note 12 Pro 5G	8 GB/128 GB	10150	/models/xiaomi/MI_REDMI_NOTE_12_PRO_5G.png
Xiaomi	Redmi Note 12 Pro 5G	8 GB/256 GB	10950	/models/xiaomi/MI_REDMI_NOTE_12_PRO_5G.png
Xiaomi	Redmi Note 12 Pro 5G	12 GB/256 GB	11300	/models/xiaomi/MI_REDMI_NOTE_12_PRO_5G.png
Xiaomi	Redmi Note 12 Pro Plus 5G	8 GB/256 GB	11200	/models/xiaomi/MI_REDMI_NOTE_12_PRO_PLUS_5G.png
Xiaomi	Redmi Note 12 Pro Plus 5G	12 GB/256 GB	12760	/models/xiaomi/MI_REDMI_NOTE_12_PRO_PLUS_5G.png
Xiaomi	Redmi Note 13 5G	6 GB/128 GB	9220	/models/xiaomi/Xiaomi_Redmi_Note_13_5G.png.jpeg
Xiaomi	Redmi Note 13 5G	8 GB/256 GB	9910	/models/xiaomi/Xiaomi_Redmi_Note_13_5G.png.jpeg
Xiaomi	Redmi Note 13 5G	12 GB/256 GB	10070	/models/xiaomi/Xiaomi_Redmi_Note_13_5G.png.jpeg
Xiaomi	Redmi Note 13 Pro 5G	8 GB/128 GB	11270	/models/xiaomi/Xiaomi_Redmi_Note_13_Pro_5G.png
Xiaomi	Redmi Note 13 Pro 5G	8 GB/256 GB	11900	/models/xiaomi/Xiaomi_Redmi_Note_13_Pro_5G.png
Xiaomi	Redmi Note 13 Pro 5G	12 GB/256 GB	12650	/models/xiaomi/Xiaomi_Redmi_Note_13_Pro_5G.png
Xiaomi	Redmi Note 13 Pro Plus	8 GB/256 GB	14320	/models/xiaomi/Xiaomi_Redmi_Note_13_Pro_Plus.png.jpeg
Xiaomi	Redmi Note 13 Pro Plus	12 GB/256 GB	14600	/models/xiaomi/Xiaomi_Redmi_Note_13_Pro_Plus.png.jpeg
Xiaomi	Redmi Note 13 Pro Plus	12 GB/512 GB	15400	/models/xiaomi/Xiaomi_Redmi_Note_13_Pro_Plus.png.jpeg
Xiaomi	Redmi Note 14 5G	6 GB/128 GB	9630	/models/xiaomi/Redmi_Note_14_5G.png
Xiaomi	Redmi Note 14 5G	8 GB/128 GB	10240	/models/xiaomi/Redmi_Note_14_5G.png
Xiaomi	Redmi Note 14 5G	8 GB/256 GB	11700	/models/xiaomi/Redmi_Note_14_5G.png
Xiaomi	Redmi Note 14 Pro 5G	8 GB/128 GB	13580	/models/xiaomi/Redmi_Note_14_Pro_5G.png
Xiaomi	Redmi Note 14 Pro 5G	8 GB/256 GB	14750	/models/xiaomi/Redmi_Note_14_Pro_5G.png
Xiaomi	Redmi Note 14 Pro Plus 5G	8 GB/128 GB	16760	/models/xiaomi/Redmi_Note_14_Pro_Plus_5G.png
Xiaomi	Redmi Note 14 Pro Plus 5G	8 GB/256 GB	18300	/models/xiaomi/Redmi_Note_14_Pro_Plus_5G.png
