Brand	Model	Variant	Price	Image
OnePlus	OnePlus 9R 5G	12 GB/256 GB	12770	/models/oneplus/OnePlus_9R_5G.png
OnePlus	OnePlus Nord	6 GB/64 GB	8960	/models/oneplus/OnePlus_Nord.png
OnePlus	OnePlus Nord	8 GB/128 GB	10300	/models/oneplus/OnePlus_Nord.png
OnePlus	OnePlus Nord	12 GB/256 GB	10590	/models/oneplus/OnePlus_Nord.png
OnePlus	OnePlus 7T Pro McLaren Edition	12 GB/256 GB	12080	/models/oneplus/OnePlus_7T_Pro_McLaren_Edition.png
OnePlus	OnePlus 8 Pro	8 GB/128 GB	13000	/models/oneplus/OnePlus_8_Pro.png
OnePlus	OnePlus 8 Pro	12 GB/256 GB	14000	/models/oneplus/OnePlus_8_Pro.png
OnePlus	OnePlus 8	6 GB/128 GB	11980	/models/oneplus/OnePlus_8.png
OnePlus	OnePlus 8	8 GB/128 GB	12500	/models/oneplus/OnePlus_8.png
OnePlus	OnePlus 8	12 GB/256 GB	13000	/models/oneplus/OnePlus_8.png
OnePlus	OnePlus 7T Pro	8 GB/256 GB	10690	/models/oneplus/OnePlus_7T_Pro.png
OnePlus	OnePlus 7T Pro	12 GB/256 GB	11080	/models/oneplus/OnePlus_7T_Pro.png
OnePlus	OnePlus 7T	128 GB	7980	/models/oneplus/OnePlus_7T.png
OnePlus	OnePlus 7T	256 GB	8370	/models/oneplus/OnePlus_7T.png
OnePlus	OnePlus 7 Pro	6 GB/128 GB	10000	/models/oneplus/OnePlus_7_Pro.png
OnePlus	OnePlus 7 Pro	8 GB/256 GB	10690	/models/oneplus/OnePlus_7_Pro.png
OnePlus	OnePlus 7 Pro	12 GB/256 GB	11080	/models/oneplus/OnePlus_7_Pro.png
OnePlus	OnePlus 7	6 GB/128 GB	7240	/models/oneplus/OnePlus_7.png
OnePlus	OnePlus 7	8 GB/256 GB	7830	/models/oneplus/OnePlus_7.png
OnePlus	OnePlus 6T McLaren	10 GB/256 GB	7380	/models/oneplus/OnePlus_6T_McLaren.png
OnePlus	OnePlus 5	6 GB/64 GB	3370	/models/oneplus/OnePlus_5.png
OnePlus	OnePlus 5	8 GB/128 GB	3770	/models/oneplus/OnePlus_5.png
OnePlus	OnePlus 5T	6 GB/64 GB	3610	/models/oneplus/OnePlus_5T.png
OnePlus	OnePlus 5T	8 GB/128 GB	4030	/models/oneplus/OnePlus_5T.png
OnePlus	OnePlus 6	6 GB/64 GB	5160	/models/oneplus/OnePlus_6.png
OnePlus	OnePlus 6	8 GB/128 GB	5360	/models/oneplus/OnePlus_6.png
OnePlus	OnePlus 6	8 GB/256 GB	5560	/models/oneplus/OnePlus_6.png
OnePlus	OnePlus 6T	6 GB/128 GB	6800	/models/oneplus/OnePlus_6T.png
OnePlus	OnePlus 6T	8 GB/ 128 GB	7070	/models/oneplus/OnePlus_6T.png
OnePlus	OnePlus 6T	8 GB/256 GB	7290	/models/oneplus/OnePlus_6T.png
