Brand	Model	Variant	Price	Image
Realme	Realme 13 Pro 5G	8 GB/256 GB	14260	/models/realme/Realme_13_Pro_5G.png
Realme	Realme 13 Pro 5G	12 GB/512 GB	14650	/models/realme/Realme_13_Pro_5G.png
Realme	Realme 13 Pro Plus 5G	8 GB/256 GB	15190	/models/realme/Realme_13_Pro_Plus_5G.png
Realme	Realme 13 Pro Plus 5G	12 GB/256GB	16170	/models/realme/Realme_13_Pro_Plus_5G.png
Realme	Realme 13 Pro Plus 5G	12 GB/512 GB	17740	/models/realme/Realme_13_Pro_Plus_5G.png
Realme	Realme Narzo 60X	4 GB/128 GB	7380	/models/realme/Realme_Narzo_60X.png
Realme	Realme Narzo 60X	6 GB/128 GB	7680	/models/realme/Realme_Narzo_60X.png
Realme	Realme 11x 5G	6 GB/128 GB	7890	/models/realme/Realme_11x_5G.png
Realme	Realme 11x 5G	8 GB/128 GB	8190	/models/realme/Realme_11x_5G.png
Realme	Realme 11 5G	8 GB/128 GB	8930	/models/realme/Realme_11_5G.png
Realme	Realme 11 5G	8 GB/256 GB	10290	/models/realme/Realme_11_5G.png
Realme	Realme C53	4 GB/128 GB	4920	/models/realme/Realme_C53.png
Realme	Realme C53	6 GB/64 GB	5060	/models/realme/Realme_C53.png
Realme	Realme C53	6 GB/128 GB	5440	/models/realme/Realme_C53.png
Realme	Realme Narzo 60 Pro 5G	8 GB/128 GB	14210	/models/realme/Realme_Narzo_60_Pro_5G.png
Realme	Realme Narzo 60 Pro 5G	12 GB/256 GB	14810	/models/realme/Realme_Narzo_60_Pro_5G.png
Realme	Realme Narzo 60 Pro 5G	12 GB/1 TB	14780	/models/realme/Realme_Narzo_60_Pro_5G.png
Realme	Realme Narzo 60 5G	8 GB/128 GB	9130	/models/realme/Realme_Narzo_60_5G.png
Realme	Realme Narzo 60 5G	8 GB/256 GB	9480	/models/realme/Realme_Narzo_60_5G.png
Realme	Realme C67 5G	4 GB/128 GB	6620	/models/realme/Realme_C67_5G.png
Realme	Realme C67 5G	8 GB/128 GB	7390	/models/realme/Realme_C67_5G.png
Realme	Realme C51	4 GB/64 GB	4680	/models/realme/Realme_C51.png
Realme	Realme C51	4 GB/128 GB	4850	/models/realme/Realme_C51.png
